cik,company,event_date,prior_event_date,n_events,all_event_dates,source,chapter,sic,is_primary_filer,date_discrepancy_days,in_window
878726,Tuesday Morning Corporation,2020-05-27,,2,2020-05-27;2023-02-16,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5331,1,1,1
902274,LIBBEY INC,2020-06-01,,1,2020-06-01,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3220,1,0,1
1655020,"Extraction Oil & Gas, Inc.",2020-06-14,,1,2020-06-14,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
939930,"PYXUS INTERNATIONAL, INC.  (PYYX)",2020-06-15,,1,2020-06-15,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5150,1,0,1
1636509,"Vitalibis, Inc.",2020-06-16,,1,2020-06-16,8K_FTS+8K_SUBMISSIONS,,6799,1,,1
1459482,"Chineseinvestors.com, Inc.",2020-06-19,,1,2020-06-19,8K_FTS+8K_SUBMISSIONS,,8200,1,,1
1606180,"AAC Holdings, Inc.",2020-06-20,,1,2020-06-20,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,8093,1,5,1
1037131,PLAYERS NETWORK,2020-06-22,,1,2020-06-22,8K_FTS+8K_SUBMISSIONS,,4841,1,,1
1502034,"GNC Holdings, Inc.",2020-06-23,,1,2020-06-23,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5400,1,1,1
1579252,"Jason Industries, Inc.",2020-06-24,,1,2020-06-24,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3990,1,0,1
813920,"CEC Entertainment, Inc.",2020-06-24,,1,2020-06-24,LOPUCKI,11,5812,1,,1
895126,Chesapeake Energy Corporation,2020-06-28,,1,2020-06-28,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
1437557,"LILIS ENERGY, INC.",2020-06-29,,1,2020-06-29,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1722287,Covia Holdings Corporation,2020-06-29,,1,2020-06-29,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1400,1,1,1
881524,VIVUS INC,2020-07-07,,1,2020-07-07,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1627606,DAVIDsTEA Inc.  (DTEAF),2020-07-09,,1,2020-07-09,8K_FTS+8K_SUBMISSIONS,,5400,1,,1
1013606,ENDOLOGIX INC /DE/,2020-07-09,,1,2020-07-09,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
1549848,Hi-Crush Inc.,2020-07-12,,1,2020-07-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1400,1,1,1
1211351,"RTW Retailwinds, Inc.",2020-07-13,,1,2020-07-13,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5621,1,0,1
1609253,California Resources Corporation,2020-07-15,,1,2020-07-15,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
14195,BRIGGS & STRATTON CORP,2020-07-20,,1,2020-07-20,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3510,1,0,1
1512077,Global Eagle Entertainment Inc.,2020-07-22,,1,2020-07-22,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4899,1,0,1
1498301,"Ascena Retail Group, Inc.",2020-07-23,,1,2020-07-23,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5600,1,0,1
1397403,IMH Financial Corp,2020-07-23,,1,2020-07-23,8K_FTS+8K_SUBMISSIONS,,6500,1,,1
1659122,Rosehill Resources Inc.,2020-07-26,,1,2020-07-26,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
945764,Denbury Resources Inc.,2020-07-30,,1,2020-07-30,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
1458891,Noble Corp plc,2020-07-31,,1,2020-07-31,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1381,1,0,1
1169055,NOBLE CORP,2020-07-31,,1,2020-07-31,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
884217,"Tailored Brands, Inc.",2020-08-02,,1,2020-08-02,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5600,1,1,1
884940,STEIN MART INC,2020-08-12,,1,2020-08-12,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5651,1,0,1
1435181,Pharmagreen Biotech Inc.  (PHBI),2020-08-12,,1,2020-08-12,8K_FTS+8K_SUBMISSIONS,,4581,1,,1
314808,"Valaris plc  (VAL, VAL-WT)",2020-08-19,,1,2020-08-19,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1381,1,0,1
1514732,"SAExploration Holdings, Inc.",2020-08-28,,1,2020-08-28,8K_FTS+8K_SUBMISSIONS,,1382,1,,1
904979,SHILOH INDUSTRIES INC,2020-08-31,,1,2020-08-31,8K_FTS+8K_SUBMISSIONS,,3460,1,,1
1455926,IRONCLAD ENCRYPTION Corp,2020-09-01,,1,2020-09-01,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
22872,"Advanzeon Solutions, Inc.",2020-09-11,,1,2020-09-11,8K_FTS+8K_SUBMISSIONS,,6324,1,,1
1281774,TOWN SPORTS INTERNATIONAL HOLDINGS INC,2020-09-14,,1,2020-09-14,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,7997,1,0,1
1735707,Garrett Motion Inc.,2020-09-20,,1,2020-09-20,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3714,1,1,1
1529463,"FTS International, Inc.",2020-09-22,,1,2020-09-22,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1389,1,0,1
1814974,"BBX Capital Florida LLC  (BBXIA, BBXIB)",2020-09-24,,1,2020-09-24,8K_FTS+8K_SUBMISSIONS,,5400,1,,1
1661920,Lonestar Resources US Inc.,2020-09-30,,1,2020-09-30,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
1486159,"Oasis Petroleum Inc.  (CHRD, OASPW, WLLAW, WLLBW)",2020-09-30,,1,2020-09-30,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,0,1
1567892,Mallinckrodt plc,2020-10-12,,3,2020-10-12;2022-05-03;2023-08-28,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2834,1,1,1
711665,"Gadsden Properties, Inc.",2020-10-13,,1,2020-10-13,8K_FTS+8K_SUBMISSIONS,,6500,1,,1
1157817,"SITO MOBILE, LTD.",2020-10-15,,1,2020-10-15,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
1517342,Pacific Drilling S.A. (2020),2020-10-30,,1,2020-10-30,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1381,1,3,1
77281,Pennsylvania Real Estate Investment Trust,2020-11-01,,2,2020-11-01;2023-12-11,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6798,1,2,1
910612,CBL & Associates Properties Inc. (CBL & Associates LP),2020-11-01,,1,2020-11-01,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6798,1,1,1
915140,CBL & ASSOCIATES LIMITED PARTNERSHIP,2020-11-02,,1,2020-11-02,8K_FTS+8K_SUBMISSIONS,,6798.0,1,,1
1516332,"Blue Water Global Group, Inc.",2020-11-04,,1,2020-11-04,8K_FTS+8K_SUBMISSIONS,,5812,1,,1
1593470,"Tiger Reef, Inc.",2020-11-04,,1,2020-11-04,8K_FTS+8K_SUBMISSIONS,,4991,1,,1
874499,Gulfport Energy Corporation,2020-11-13,,1,2020-11-13,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,3,1
1275229,"General Moly, Inc",2020-11-20,,1,2020-11-20,8K_FTS+8K_SUBMISSIONS,,1000,1,,1
1239819,LUNA INNOVATIONS INC,2020-12-03,2009-07-17,2,2009-07-17;2020-12-03,8K_SUBMISSIONS,,8731.0,1,,1
1399935,Francesca's Holdings CORP,2020-12-04,,1,2020-12-04,8K_FTS+8K_SUBMISSIONS,,5600,1,,1
886835,SUPERIOR ENERGY SERVICES INC,2020-12-07,,1,2020-12-07,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1389,1,0,1
1581545,"GL Brands, Inc.",2020-12-21,,1,2020-12-21,8K_FTS+8K_SUBMISSIONS,,2833,1,,1
922359,FERRELLGAS L P,2021-01-11,,1,2021-01-11,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
922358,"FERRELLGAS PARTNERS L P  (FGPR, FGPRB)",2021-01-11,,1,2021-01-11,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,5900,1,0,1
922360,FERRELLGAS FINANCE CORP,2021-01-11,,1,2021-01-11,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
1012493,FERRELLGAS PARTNERS FINANCE CORP,2021-01-11,,1,2021-01-11,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
883943,CHRISTOPHER & BANKS CORP,2021-01-14,,1,2021-01-14,8K_FTS+8K_SUBMISSIONS,,5621,1,,1
1404079,Samson Oil & Gas LTD,2021-02-02,,1,2021-02-02,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1536577,Medley LLC,2021-03-08,,1,2021-03-08,8K_FTS+8K_SUBMISSIONS,,6282,1,,1
1326089,Sundance Energy Inc.,2021-03-09,,1,2021-03-09,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
1725526,HighPoint Resources Corporation,2021-03-14,,1,2021-03-14,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,1311,1,1,1
1467761,"FiEE, Inc.",2021-03-15,,1,2021-03-15,8K_SUBMISSIONS,,3661.0,1,,1
1692144,Life Partners Position Holder Trust,2021-04-01,,2,2021-04-01;2022-06-27,8K_FTS+8K_SUBMISSIONS,,6311,1,,1
1705222,"Life Partners IRA Holder Partnership, LLC",2021-04-01,,2,2021-04-01;2022-06-27,8K_FTS+8K_SUBMISSIONS,,6311,1,,1
1717556,"Vinco Ventures, Inc.  (BBIG)",2021-04-21,,1,2021-04-21,8K_FTS+8K_SUBMISSIONS,,3944,1,,1
1583077,"Hospitality Investors Trust, Inc.",2021-05-19,,1,2021-05-19,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6798,1,0,1
1594686,"Washington Prime Group Inc. (Washington Prime Group, L.P.)",2021-06-13,,1,2021-06-13,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6798,1,1,1
1610911,"Washington Prime Group, L.P.",2021-06-14,,1,2021-06-14,8K_FTS+8K_SUBMISSIONS,,6798,1,,1
1648428,"Sequential Brands Group, Inc.",2021-08-31,,1,2021-08-31,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2300,1,1,1
352998,"Teligent, Inc.",2021-10-15,,1,2021-10-15,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1382231,Fortem Resources Inc.,2021-10-18,,1,2021-10-18,8K_FTS+8K_SUBMISSIONS,,1381,1,,1
1315255,"GTT Communications, Inc.",2021-10-31,,1,2021-10-31,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,4813,1,1,1
1539894,"Atlas Financial Holdings, Inc.  (AFHIF)",2022-03-01,,1,2022-03-01,8K_FTS+8K_SUBMISSIONS,,6331,1,,1
1379785,"Barings BDC, Inc.",2022-03-03,,1,2022-03-03,8K_SUBMISSIONS,,,1,,1
866609,ION GEOPHYSICAL CORP,2022-04-13,,1,2022-04-13,8K_FTS+8K_SUBMISSIONS,,1382,1,,1
1522690,"GWG Holdings, Inc.",2022-04-20,,2,2022-04-20;2023-06-26,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,6311,1,0,1
1655075,"Armstrong Flooring, Inc.",2022-05-08,,1,2022-05-08,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,3089,1,4,1
1587246,"Cypress Environmental Partners, L.P.",2022-05-11,,1,2022-05-11,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
1084384,PARETEUM Corp,2022-05-19,,1,2022-05-19,8K_FTS+8K_SUBMISSIONS,,7373,1,,1
1587221,Zosano Pharma Corp,2022-06-02,,1,2022-06-02,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1784168,"Electric Last Mile Solutions, Inc.  (ELMSQ)",2022-06-14,,1,2022-06-14,8K_FTS+8K_SUBMISSIONS,,3711,1,,1
887921,"Revlon, Inc. (Revlon Consumer Products Corporation)",2022-06-15,,1,2022-06-15,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2844,1,1,1
890547,REVLON CONSUMER PRODUCTS CORP,2022-06-16,,1,2022-06-16,8K_FTS+8K_SUBMISSIONS,,2844,1,,1
1274032,"Simply, Inc.",2022-06-16,,1,2022-06-16,8K_FTS+8K_SUBMISSIONS,,5065,1,,1
1659183,nDivision Inc.  (NDVNQ),2022-06-17,,1,2022-06-17,8K_FTS+8K_SUBMISSIONS,,7374,1,,1
1830180,"ENJOY TECHNOLOGY, INC./DE",2022-06-30,,1,2022-06-30,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
1679826,Ping Identity Holding Corp.,2022-07-19,,1,2022-07-19,8K_SUBMISSIONS,,7372.0,1,,1
1593034,Endo International plc,2022-08-16,,2,2022-08-16;2024-03-25,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2834,1,1,1
1579823,"NewAge, Inc.",2022-08-30,,1,2022-08-30,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2082,1,0,1
1624658,"Allena Pharmaceuticals, Inc.",2022-09-02,,1,2022-09-02,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
1681941,iFresh Inc,2022-09-06,,1,2022-09-06,8K_FTS+8K_SUBMISSIONS,,5411,1,,1
1817944,"Clarus Therapeutics Holdings, Inc.",2022-09-06,,1,2022-09-06,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
1833908,"Alfi, Inc.  (ALFIQ)",2022-10-14,,1,2022-10-14,8K_FTS+8K_SUBMISSIONS,,7370,1,,1
1169245,PhaseBio Pharmaceuticals Inc  (PHASQ),2022-10-24,,2,2022-10-24;2024-07-12,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1832351,"Fast Radius, Inc.",2022-11-08,,1,2022-11-08,8K_FTS+8K_SUBMISSIONS,,3440,1,,1
1782627,"Winc, Inc.",2022-12-01,,1,2022-12-01,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
1466301,"Clovis Oncology, Inc.",2022-12-11,,1,2022-12-11,8K_FTS+8K_SUBMISSIONS+LOPUCKI,11,2834,1,2,1
1069996,FedNat Holding Co,2022-12-12,,1,2022-12-12,8K_FTS+8K_SUBMISSIONS,,6331,1,,1
1794621,"Quanergy Systems, Inc.",2022-12-13,,1,2022-12-13,8K_FTS+8K_SUBMISSIONS,,3714,1,,1
1839341,"Core Scientific, Inc./tx  (CORZ, CORZR, CORZW, CORZZ)",2022-12-21,,2,2022-12-21;2024-01-17,8K_FTS+8K_SUBMISSIONS,,7374,1,,1
1415684,MusclePharm Corp,2023-01-09,,1,2023-01-09,8K_FTS+8K_SUBMISSIONS,,2834.0,1,,1
1596946,Quotient Ltd,2023-01-10,,1,2023-01-10,8K_FTS+8K_SUBMISSIONS,,2835,1,,1
1704760,"American Virtual Cloud Technologies, Inc.",2023-01-11,,1,2023-01-11,8K_FTS+8K_SUBMISSIONS,,7373,1,,1
1595585,"Tricida, Inc.",2023-01-12,,1,2023-01-12,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1592058,Party City Holdco Inc.,2023-01-18,,1,2023-01-18,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
1852117,Rockley Photonics Holdings Ltd,2023-01-24,,1,2023-01-24,8K_FTS+8K_SUBMISSIONS,,3674,1,,1
742112,INVACARE CORP,2023-02-01,,1,2023-02-01,8K_FTS+8K_SUBMISSIONS,,3842,1,,1
850261,"Sorrento Therapeutics, Inc.  (SRNE)",2023-02-13,,1,2023-02-13,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
1418100,Avaya Holdings Corp.,2023-02-14,,1,2023-02-14,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
1884697,"Starry Group Holdings, Inc.",2023-02-21,,1,2023-02-21,8K_FTS+8K_SUBMISSIONS,,4813,1,,1
1652724,"Lucira Health, Inc.",2023-02-22,,1,2023-02-22,8K_FTS+8K_SUBMISSIONS,,2835,1,,1
1084577,CYREN Ltd.,2023-02-22,,1,2023-02-22,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
1450416,LexaGene Holdings Inc.,2023-02-24,,1,2023-02-24,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
1713832,HyreCar Inc.,2023-03-02,,1,2023-03-02,8K_FTS+8K_SUBMISSIONS,,7510,1,,1
1870997,Loyalty Ventures Inc.,2023-03-10,,1,2023-03-10,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
719739,SVB FINANCIAL GROUP  (SIVBQ),2023-03-10,,2,2023-03-10;2024-08-23,8K_FTS+8K_SUBMISSIONS,,6022,1,,1
1659352,"Codiak BioSciences, Inc.",2023-03-27,,1,2023-03-27,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
1828672,"Boxed, Inc.",2023-04-03,,1,2023-04-03,8K_FTS+8K_SUBMISSIONS,,5961,1,,1
1909152,Kalera Public Ltd Co  (KALRQ),2023-04-04,,1,2023-04-04,8K_FTS+8K_SUBMISSIONS,,0100,1,,1
1843388,"Virgin Orbit Holdings, Inc.",2023-04-04,,1,2023-04-04,8K_FTS+8K_SUBMISSIONS,,3812,1,,1
1835567,"Pear Therapeutics, Inc.",2023-04-07,,1,2023-04-07,8K_FTS+8K_SUBMISSIONS,,8000,1,,1
1377630,"National CineMedia, Inc.  (NCMI)",2023-04-12,,1,2023-04-12,8K_FTS+8K_SUBMISSIONS,,7310,1,,1
1497504,PLx Pharma Inc.,2023-04-13,,1,2023-04-13,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
886158,BED BATH & BEYOND INC,2023-04-24,,1,2023-04-24,8K_FTS+8K_SUBMISSIONS,,5700,1,,1
57725,LANNETT CO INC,2023-05-03,,1,2023-05-03,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
874710,ALLIED HEALTHCARE PRODUCTS INC,2023-05-12,,1,2023-05-12,8K_FTS+8K_SUBMISSIONS,,3842,1,,1
1300699,"Athenex, Inc.",2023-05-22,,1,2023-05-22,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1864448,Wejo Group Ltd,2023-05-30,,1,2023-05-30,8K_FTS+8K_SUBMISSIONS,,7374,1,,1
1839412,QualTek Services Inc.,2023-05-31,,1,2023-05-31,8K_FTS+8K_SUBMISSIONS,,1623,1,,1
28823,"DIEBOLD NIXDORF, Inc  (DBD)",2023-06-01,,1,2023-06-01,8K_FTS+8K_SUBMISSIONS,,3578,1,,1
100716,UNICO AMERICAN CORP  (UNAM),2023-06-02,,1,2023-06-02,8K_FTS+8K_SUBMISSIONS,,6331,1,,1
1169987,"HTG MOLECULAR DIAGNOSTICS, INC  (HTGMQ)",2023-06-05,,1,2023-06-05,8K_FTS+8K_SUBMISSIONS,,3826,1,,1
1794905,"Cyxtera Technologies, Inc.",2023-06-05,,1,2023-06-05,8K_FTS+8K_SUBMISSIONS,,7370,1,,1
1076682,"POLARITYTE, INC.  (RGTPQ)",2023-06-07,,1,2023-06-07,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
1444307,ONCOSEC MEDICAL Inc  (ONCSQ),2023-06-14,,1,2023-06-14,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1760173,"SURGALIGN HOLDINGS, INC.",2023-06-20,,1,2023-06-20,8K_FTS+8K_SUBMISSIONS,,3842,1,,1
1759546,Lordstown Motors Corp.  (NRDE),2023-06-27,,1,2023-06-27,8K_FTS+8K_SUBMISSIONS,,3711,1,,1
870826,"iMedia Brands, Inc.",2023-06-29,,1,2023-06-29,8K_FTS+8K_SUBMISSIONS,,5961,1,,1
1350073,"Iconic Brands, Inc.  (ICNB)",2023-06-29,,1,2023-06-29,8K_FTS+8K_SUBMISSIONS,,2080,1,,1
1736865,"Golden Developing Solutions, Inc.  (DVLP)",2023-07-05,,1,2023-07-05,8K_FTS+8K_SUBMISSIONS,,5900,1,,1
1741231,"Tattooed Chef, Inc.  (TTCFQ)",2023-07-06,,1,2023-07-06,8K_FTS+8K_SUBMISSIONS,,2090,1,,1
866439,"DarkPulse, Inc.  (DPLS)",2023-07-10,,1,2023-07-10,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
1882607,"ALPINE SUMMIT ENERGY PARTNERS, INC.",2023-07-11,,1,2023-07-11,8K_FTS+8K_SUBMISSIONS,,1311,1,,1
1467154,"Novan, Inc.",2023-07-17,,1,2023-07-17,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1597313,"ViewRay, Inc.  (VRAYQ)",2023-07-17,,1,2023-07-17,8K_FTS+8K_SUBMISSIONS,,3845,1,,1
1551986,"9 METERS BIOPHARMA, INC.  (NMTRQ)",2023-07-18,,1,2023-07-18,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1500123,Item 9 Labs Corp.  (INLB),2023-07-20,,1,2023-07-20,8K_FTS+8K_SUBMISSIONS,,3843,1,,1
1136294,Williams Industrial Services Group Inc.  (WLMSQ),2023-07-24,2006-09-28,2,2006-09-28;2023-07-24,8K_FTS+8K_SUBMISSIONS,,1600,1,,1
1807707,"AppHarvest, Inc.",2023-07-24,,1,2023-07-24,8K_FTS+8K_SUBMISSIONS,,0100,1,,1
896493,"Ault Alliance, Inc.  (AULT, AULT-PD)",2023-08-03,,1,2023-08-03,8K_FTS+8K_SUBMISSIONS,,3679,1,,1
716006,Yellow Corp  (YELLQ),2023-08-07,,1,2023-08-07,8K_FTS+8K_SUBMISSIONS,,4213,1,,1
1820630,Proterra Inc,2023-08-08,,1,2023-08-08,8K_FTS+8K_SUBMISSIONS,,3711,1,,1
1365916,"AMYRIS, INC.",2023-08-10,,1,2023-08-10,8K_FTS+8K_SUBMISSIONS,,2860,1,,1
1066719,"Taihe Group, Inc.  (TIHE)",2023-08-18,,1,2023-08-18,8K_FTS+8K_SUBMISSIONS,,8071,1,,1
1108967,"Orbital Infrastructure Group, Inc.",2023-08-24,,1,2023-08-24,8K_FTS+8K_SUBMISSIONS,,5065,1,,1
1770141,"UpHealth, Inc.  (UPHL)",2023-09-19,,1,2023-09-19,8K_FTS+8K_SUBMISSIONS,,8000,1,,1
1009759,Capstone Green Energy Corp,2023-09-28,,1,2023-09-28,8K_FTS+8K_SUBMISSIONS,,3510,1,,1
1113148,"INFINITY PHARMACEUTICALS, INC.  (INFIQ)",2023-09-29,,1,2023-09-29,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1775625,"SmileDirectClub, Inc.  (SDCCQ)",2023-10-02,,1,2023-10-02,8K_FTS+8K_SUBMISSIONS,,3843,1,,1
1872356,"Molekule Group, Inc.",2023-10-03,,1,2023-10-03,8K_FTS+8K_SUBMISSIONS,,3564,1,,1
1762322,"SHIFT TECHNOLOGIES, INC.  (SFTGQ)",2023-10-10,,1,2023-10-10,8K_FTS+8K_SUBMISSIONS,,5500,1,,1
1777946,"IronNet, Inc.",2023-10-12,,1,2023-10-12,8K_FTS+8K_SUBMISSIONS,,7372,1,,1
1739426,RVL Pharmaceuticals plc  (RVLPQ),2023-10-13,,1,2023-10-13,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
84129,RITE AID CORP  (RADCQ),2023-10-16,,1,2023-10-16,8K_FTS+8K_SUBMISSIONS,,5912,1,,1
1044378,BIOCEPT INC  (BIOCQ),2023-10-16,,1,2023-10-16,8K_FTS+8K_SUBMISSIONS,,8071,1,,1
1776197,AKUMIN INC.,2023-10-23,,1,2023-10-23,8K_FTS+8K_SUBMISSIONS,,8071,1,,1
1805087,"GELESIS HOLDINGS, INC.  (GLSHQ)",2023-10-31,,1,2023-10-31,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1821850,Sunlight Financial Holdings Inc.,2023-10-31,,1,2023-10-31,8K_FTS+8K_SUBMISSIONS,,6199,1,,1
1813756,WeWork Inc.,2023-11-07,,1,2023-11-07,8K_FTS+8K_SUBMISSIONS,,6512,1,,1
1617669,"Unique Fabricating, Inc.  (UFABQ)",2023-11-08,,1,2023-11-08,8K_FTS+8K_SUBMISSIONS,,3714,1,,1
1504167,"Timber Pharmaceuticals, Inc.",2023-11-17,,1,2023-11-17,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1478069,CONTRAFECT Corp  (CFRXQ),2023-12-05,,1,2023-12-05,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1841800,"Nogin, Inc.",2023-12-11,,1,2023-12-11,8K_FTS+8K_SUBMISSIONS,,7389,1,,1
1826671,"Near Intelligence, Inc.",2023-12-11,,1,2023-12-11,8K_FTS+8K_SUBMISSIONS,,7374,1,,1
1640265,"GPB Holdings II, LP",2023-12-13,,1,2023-12-13,8K_FTS+8K_SUBMISSIONS,,8742,1,,1
1578742,"GPB Automotive Portfolio, LP",2023-12-13,,1,2023-12-13,8K_FTS+8K_SUBMISSIONS,,5500,1,,1
1802749,"Lightning eMotors, Inc.  (ZEVY)",2023-12-14,,1,2023-12-14,8K_FTS+8K_SUBMISSIONS,,3711,1,,1
1784567,"Harbor Custom Development, Inc.",2023-12-15,,1,2023-12-15,8K_FTS+8K_SUBMISSIONS,,1531,1,,1
814549,EBIX INC  (EBIXQ),2023-12-19,,1,2023-12-19,8K_FTS+8K_SUBMISSIONS,,7373,1,,1
1445499,IMPEL PHARMACEUTICALS INC,2023-12-20,,1,2023-12-20,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1698113,"PARTS iD, Inc.",2023-12-26,,1,2023-12-26,8K_FTS+8K_SUBMISSIONS,,7311,1,,1
1861449,"Bird Global, Inc.  (BRDSQ)",2023-12-26,,1,2023-12-26,8K_FTS+8K_SUBMISSIONS,,3751,1,,1
1855631,"AERWINS Technologies Inc.  (AWIN, AWINW)",2024-01-03,,1,2024-01-03,8K_FTS+8K_SUBMISSIONS,,3721,1,,1
1368148,"ATHERSYS, INC / NEW  (ATHXQ)",2024-01-08,,1,2024-01-08,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1067837,"AUDACY, INC.  (AUDAQ)",2024-01-08,,1,2024-01-08,8K_FTS+8K_SUBMISSIONS,,4832,1,,1
1622244,"One World Products, Inc.  (OWPC)",2024-01-19,,1,2024-01-19,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1292519,INVIVO THERAPEUTICS HOLDINGS CORP.,2024-02-01,,1,2024-02-01,8K_FTS+8K_SUBMISSIONS,,3841,1,,1
874292,ADDVANTAGE TECHNOLOGIES GROUP INC  (AEYGQ),2024-02-01,,1,2024-02-01,8K_FTS+8K_SUBMISSIONS,,5000,1,,1
1402479,"MedAvail Holdings, Inc.  (MDVLQ)",2024-02-02,,1,2024-02-02,8K_FTS+8K_SUBMISSIONS,,5912,1,,1
1401708,NanoString Technologies Inc,2024-02-05,,1,2024-02-05,8K_FTS+8K_SUBMISSIONS,,2836,1,,1
887247,DMK PHARMACEUTICALS Corp  (DMKPQ),2024-02-05,,1,2024-02-05,8K_FTS+8K_SUBMISSIONS,,2834,1,,1
1800682,"Cano Health, Inc.",2024-02-05,,1,2024-02-05,8K_FTS+8K_SUBMISSIONS,,8011,1,,1
1172631,"Sunworks, Inc.  (SUNWQ)",2024-02-06,,1,2024-02-06,8K_FTS+8K_SUBMISSIONS,,3690,1,,1
1870129,Rose Hill Acquisition Corp,2024-02-13,,1,2024-02-13,8K_FTS+8K_SUBMISSIONS,,6770,1,,1
1551693,"Sientra, Inc.",2024-02-13,,1,2024-02-13,8K_FTS+8K_SUBMISSIONS,,3842,1,,1
1501134,Invitae Corp,2024-02-14,,1,2024-02-14,8K_FTS+8K_SUBMISSIONS,,8071,1,,1
